event_type	system_clock	game_time	current_game	e1	e2	e3	foes	ship_alive	ship_x	ship_y	ship_vel_x	ship_vel_y	ship_orientation	mine_alive	mine_x	mine_y	fortress_alive	fortress_orientation	missile	shell	bonus	score_pnts	score_cntrl	score_vlcty	score_vlner	score_iff	score_intrvl	score_speed	score_shots	thrust_key	left_key	right_key	fire_key	iff_key	shots_key	pnts_key	configfixation_number	fix_x	fix_y
STATE	1304712799.826701	36117	1				K U W	y	481.459	496.718	-5.935	-5.341	174.000	y	287.519	474.114	y	280.0	"465.017 489.024 "	""	B	0	0	0	11	U	0	0	79	y	n	n	y	n	n	n	28	684	522
STATE	1304712799.858874	36150	1				K U W	y	475.459	502.028	-6.000	-5.310	174.000	y	290.487	474.554	y	280.0	"445.127 486.934 "	""	B	0	0	0	11	U	0	0	79	y	n	n	y	n	n	n	28	684	522
EVENT	1304712799.873689	36164	1	press	right	None
STATE	1304712799.893169	36184	1				K U W	y	469.459	507.307	-6.000	-5.279	174.000	y	293.438	475.094	y	280.0	"425.236 484.843 "	""	B	0	0	0	11	U	0	0	79	y	n	y	y	n	n	n
EVENT	1304712799.906204	36197	1	release	fire	None
STATE	1304712799.925369	36216	1				K U W	y	463.459	512.523	-6.000	-5.216	168.000	y	296.368	475.739	y	260.0	"405.346 482.753 "	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	566	558
STATE	1304712799.958355	36249	1				K U W	y	457.459	517.647	-6.000	-5.124	162.000	y	299.271	476.495	y	260.0	"385.455 480.662 "	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	565	558
STATE	1304712799.991444	36282	1				K U W	y	451.459	522.648	-6.000	-5.002	156.000	y	302.142	477.365	y	260.0	"365.565 478.572 "	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	565	558
STATE	1304712800.024557	36316	1				K U W	y	445.459	527.500	-6.000	-4.852	150.000	y	304.974	478.356	y	260.0	"345.675 476.481 "	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	565	557
EVENT	1304712800.038484	36330	1	collide	missile_0	mine_0
EVENT	1304712800.038570	36330	1	collide	untagged_foe_mine	None
STATE	1304712800.057881	36350	1				K U W	y	439.459	532.175	-6.000	-4.675	144.000	y	307.759	479.471	y	260.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	565	558
STATE	1304712800.090866	36383	1				K U W	y	433.459	536.650	-6.000	-4.475	138.000	y	310.490	480.713	y	260.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	565	558
STATE	1304712800.123804	36416	1				K U W	y	427.459	540.902	-6.000	-4.252	132.000	y	313.157	482.085	y	260.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	565	558
STATE	1304712800.156756	36448	1				K U W	y	421.459	544.911	-6.000	-4.009	126.000	y	315.752	483.591	y	260.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	565	559
STATE	1304712800.189897	36482	1				K U W	y	415.459	548.660	-6.000	-3.749	120.000	y	318.264	485.230	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	565	558
STATE	1304712800.222845	36515	1				K U W	y	409.459	552.135	-6.000	-3.475	114.000	y	320.683	487.005	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	565	558
STATE	1304712800.255790	36548	1				K U W	y	403.459	555.324	-6.000	-3.190	108.000	y	322.997	488.915	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	565	559
STATE	1304712800.288733	36580	1				K U W	y	397.459	558.221	-6.000	-2.896	102.000	y	325.193	490.958	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	566	559
STATE	1304712800.321661	36613	1				K U W	y	391.459	560.819	-6.000	-2.598	96.000	y	327.258	493.135	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	566	559
STATE	1304712800.354766	36646	1				K U W	y	385.459	563.117	-6.000	-2.298	90.000	y	329.176	495.442	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	566	560
STATE	1304712800.388490	36680	1				K U W	y	379.491	565.116	-5.969	-2.000	84.000	y	330.932	497.874	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	566	560
STATE	1304712800.421580	36713	1				K U W	y	373.584	566.822	-5.906	-1.706	78.000	y	332.510	500.425	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	566	560
STATE	1304712800.453932	36746	1				K U W	y	367.771	568.243	-5.814	-1.421	72.000	y	333.894	503.087	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	566	561
STATE	1304712800.487959	36780	1				K U W	y	362.079	569.390	-5.692	-1.147	66.000	y	335.068	505.848	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	567	561
STATE	1304712800.520240	36812	1				K U W	y	356.538	570.277	-5.542	-0.887	60.000	y	336.016	508.694	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	567	561
STATE	1304712800.554209	36846	1				K U W	y	351.173	570.921	-5.365	-0.644	54.000	y	336.726	511.609	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	29	567	561
STATE	1304712800.586309	36878	1				K U W	y	346.008	571.342	-5.164	-0.421	48.000	y	337.187	514.573	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	30	560	615
STATE	1304712800.619379	36911	1				K U W	y	341.067	571.563	-4.942	-0.221	42.000	y	337.391	517.566	y	240.0	""	""	B	0	0	0	11	U	0	0	79	y	n	y	n	n	n	n	30	561	616
EVENT	1304712800.633281	36925	1	release	right	None
STATE	1304712800.652608	36944	1				K U W	y	336.368	571.607	-4.699	-0.044	36.000	y	337.334	520.566	y	220.0	""	""	B	0	0	0	11	U	0	0	79	y	n	n	n	n	n	n	30	562	616
STATE	1304712800.685396	36977	1				K U W	y	331.912	571.475	-4.456	0.132	36.000	y	337.016	523.549	y	220.0	""	""	B	0	0	0	11	U	0	0	79	y	n	n	n	n	n	n	30	561	616
STATE	1304712800.719407	37010	1				K U W	y	327.698	571.167	-4.213	0.308	36.000	y	336.440	526.493	y	220.0	""	""	B	0	0	0	11	U	0	0	79	y	n	n	n	n	n	n	30	561	616
STATE	1304712800.753412	37044	1				K U W	y	323.728	570.682	-3.971	0.485	36.000	y	335.611	529.376	y	220.0	""	""	B	0	0	0	11	U	0	0	79	y	n	n	n	n	n	n	30	560	616
EVENT	1304712800.767462	37058	1	score+	vlcty	7
EVENT	1304712800.767582	37058	1	score+	flight	7
EVENT	1304712800.767690	37058	1	score+	cntrl	6
EVENT	1304712800.767797	37059	1	score+	flight	6
STATE	1304712800.787054	37078	1				K U W	y	320.000	570.021	-3.728	0.661	36.000	y	334.535	532.176	y	220.0	""	""	B	0	0	0	11	U	0	0	79	y	n	n	n	n	n	n	30	560	616
EVENT	1304712800.799840	37091	1	collide	mine_0	ship
EVENT	1304712800.799983	37091	1	score-	pnts	50
EVENT	1304712800.800053	37091	1	score-	mines	50
STATE	1304712800.819420	37110	1				K U W	y	316.514	569.183	-3.485	0.837	36.000	n	-	-	y	220.0	""	""	B	0	0	0	11		0	0	79	y	n	n	n	n	n	n	30	560	616
EVENT	1304712800.834336	37125	1	press	fire	None
STATE	1304712800.853654	37144	1				K U W	y	313.272	568.170	-3.243	1.014	36.000	n	-	-	y	220.0	"334.717 555.958 "	""	B	0	0	0	11		0	0	78	y	n	n	y	n	n	n	30	560	617
STATE	1304712800.884600	37175	1				K U W	y	310.272	566.979	-3.000	1.190	36.000	n	-	-	y	220.0	"350.897 544.202 "	""	B	0	0	0	11		0	0	78	y	n	n	y	n	n	n	30	559	616
STATE	1304712800.918655	37209	1				K U W	y	307.515	565.613	-2.757	1.366	36.000	n	-	-	y	220.0	"367.078 532.447 "	""	B	0	0	0	11		0	0	78	y	n	n	y	n	n	n	30	559	616
EVENT	1304712800.932688	37223	1	release	fire	None
STATE	1304712800.951989	37243	1				K U W	y	305.000	564.070	-2.514	1.543	36.000	n	-	-	y	220.0	"383.258 520.691 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	30	559	617
STATE	1304712800.984769	37275	1				K U W	y	302.728	562.351	-2.272	1.719	36.000	n	-	-	y	220.0	"399.438 508.935 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	30	559	617
STATE	1304712801.017574	37309	1				K U W	y	300.699	560.456	-2.029	1.895	36.000	n	-	-	y	220.0	"415.619 497.180 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n
STATE	1304712801.050578	37342	1				K U W	y	298.913	558.384	-1.786	2.072	36.000	n	-	-	y	220.0	"431.799 485.424 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	31	517	623
STATE	1304712801.082294	37374	1				K U W	y	297.369	556.136	-1.544	2.248	36.000	n	-	-	y	220.0	"447.979 473.668 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	31	516	622
STATE	1304712801.116533	37408	1				K U W	y	296.068	553.711	-1.301	2.424	36.000	n	-	-	y	220.0	"464.160 461.913 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	31	515	622
STATE	1304712801.149782	37442	1				K U W	y	295.010	551.110	-1.058	2.601	36.000	n	-	-	y	220.0	"480.340 450.157 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	31	515	622
STATE	1304712801.182776	37474	1				K U W	y	294.195	548.333	-0.816	2.777	36.000	n	-	-	y	220.0	"496.521 438.401 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	31	515	622
STATE	1304712801.215791	37508	1				K U W	y	293.622	545.380	-0.573	2.953	36.000	n	-	-	y	220.0	"512.701 426.645 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	31	515	622
STATE	1304712801.248855	37541	1				K U W	y	293.292	542.250	-0.330	3.130	36.000	n	-	-	y	220.0	"528.881 414.890 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n
STATE	1304712801.281777	37573	1				K U W	y	293.204	538.944	-0.087	3.306	36.000	n	-	-	y	220.0	"545.062 403.134 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	32	620	503
STATE	1304712801.314480	37606	1				K U W	y	293.359	535.461	0.155	3.482	36.000	n	-	-	y	220.0	"561.242 391.378 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	32	621	504
STATE	1304712801.348690	37640	1				K U W	y	293.757	531.803	0.398	3.659	36.000	n	-	-	y	220.0	"577.422 379.623 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	32	621	504
STATE	1304712801.380990	37673	1				K U W	y	294.398	527.967	0.641	3.835	36.000	n	-	-	y	220.0	"593.603 367.867 "	""	B	0	0	0	11		0	0	78	y	n	n	n	n	n	n	32	621	504
EVENT	1304712801.395638	37687	1	press	fire	None
STATE	1304712801.415088	37707	1				K U W	y	295.282	523.956	0.883	4.011	36.000	n	-	-	y	220.0	"609.783 356.111 312.601 514.742 "	""	B	0	0	0	11		0	0	77	y	n	n	y	n	n	n	32	621	503
STATE	1304712801.446988	37739	1				K U W	y	296.408	519.768	1.126	4.188	36.000	n	-	-	y	220.0	"625.963 344.355 328.781 502.987 "	""	B	0	0	0	11		0	0	77	y	n	n	y	n	n	n	32	621	503
EVENT	1304712801.461142	37753	1	release	fire	None
STATE	1304712801.480409	37772	1				K U W	y	297.776	515.404	1.369	4.364	36.000	n	-	-	y	220.0	"642.144 332.600 344.962 491.231 "	""	B	0	0	0	11		0	0	77	y	n	n	n	n	n	n	32	621	503
STATE	1304712801.513477	37805	1				K U W	y	299.388	510.863	1.612	4.540	36.000	n	-	-	y	200.0	"658.324 320.844 361.142 479.475 "	""	B	0	0	0	11		0	0	77	y	n	n	n	n	n	n	32	621	503
STATE	1304712801.546551	37838	1				K U W	y	301.242	506.147	1.854	4.717	36.000	n	-	-	y	200.0	"674.504 309.088 377.322 467.719 "	""	B	0	0	0	11		0	0	77	y	n	n	n	n	n	n	32	620	503
EVENT	1304712801.561340	37853	1	press	fire	None
STATE	1304712801.580753	37872	1				K U W	y	303.339	501.253	2.097	4.893	36.000	n	-	-	y	200.0	"690.685 297.333 393.503 455.964 319.445 492.921 "	""	B	0	0	0	11		0	0	76	y	n	n	y	n	n	n	32	620	502
STATE	1304712801.613066	37905	1				K U W	y	305.679	496.184	2.340	5.070	36.000	n	-	-	y	200.0	"706.865 285.577 409.683 444.208 335.625 481.166 "	""	B	0	0	0	11		0	0	76	y	n	n	y	n	n	n	32	620	502
EVENT	1304712801.627215	37919	1	release	fire	None
STATE	1304712801.646613	37938	1				K U W	y	308.261	490.938	2.582	5.246	36.000	n	-	-	y	200.0	"723.045 273.821 425.863 432.452 351.806 469.410 "	""	B	0	0	0	11		0	0	76	y	n	n	n	n	n	n	32	620	502
EVENT	1304712801.659340	37951	1	collide	missile_1	fortress
EVENT	1304712801.659482	37951	1	score+	vlner	1
STATE	1304712801.678708	37970	1				K U W	y	311.086	485.516	2.825	5.422	36.000	n	-	-	y	200.0	"739.226 262.066 367.986 457.654 "	""	B	0	0	0	12		0	0	76	y	n	n	n	n	n	n	32	620	502
STATE	1304712801.711619	38002	1				K U W	y	314.154	479.917	3.068	5.599	36.000	n	-	-	y	200.0	"755.406 250.310 384.166 445.899 "	""	B	0	0	0	12		0	0	76	y	n	n	n	n	n	n	32	620	501
STATE	1304712801.745676	38036	1				K U W	y	317.464	474.143	3.310	5.775	36.000	n	-	-	y	200.0	"771.586 238.554 400.347 434.143 "	""	B	0	0	0	12		0	0	76	y	n	n	n	n	n	n	32	620	501
STATE	1304712801.778495	38069	1				K U W	y	321.017	468.191	3.553	5.951	36.000	n	-	-	y	200.0	"787.767 226.798 416.527 422.387 "	""	B	0	0	0	12		0	0	76	y	n	n	n	n	n	n	32	620	501
EVENT	1304712801.793629	38084	1	collide	missile_1	fortress
EVENT	1304712801.793953	38085	1	score-	vlcty	7
EVENT	1304712801.794024	38085	1	score-	flight	7
EVENT	1304712801.794094	38085	1	score+	cntrl	6
EVENT	1304712801.794175	38085	1	score+	flight	6
EVENT	1304712801.794257	38085	1	destroyed	fortress	None
EVENT	1304712801.794319	38085	1	score+	pnts	100
EVENT	1304712801.794401	38085	1	score+	fortress	100
EVENT	1304712801.794483	38085	1	reset	VLNER	None
STATE	1304712801.814138	38105	1				K U W	y	324.813	462.191	3.796	6.000	36.000	n	-	-	n	-	"803.947 215.043 "	""	B	0	0	0	0		0	0	76	y	n	n	n	n	n	n	32	619	501
STATE	1304712801.845145	38136	1				K U W	y	328.852	456.191	4.039	6.000	36.000	n	-	-	n	-	"820.127 203.287 "	""	B	0	0	0	0		0	0	76	y	n	n	n	n	n	n	32	619	501
STATE	1304712801.878255	38169	1				K U W	y	333.133	450.191	4.281	6.000	36.000	n	-	-	n	-	"836.308 191.531 "	""	B	0	0	0	0		0	0	76	y	n	n	n	n	n	n	32	619	500
EVENT	1304712801.893337	38184	1	press	left	None
EVENT	1304712801.893413	38184	1	release	left	None
STATE	1304712801.912552	38203	1				K U W	y	337.657	444.191	4.524	6.000	36.000	n	-	-	n	-	"852.488 179.776 "	""	B	0	0	0	0		0	0	76	y	n	n	n	n	n	n	32	619	500
STATE	1304712801.944548	38235	1				K U W	y	342.424	438.191	4.767	6.000	36.000	n	-	-	n	-	"868.668 168.020 "	""	B	0	0	0	0		0	0	76	y	n	n	n	n	n	n	32	619	500
STATE	1304712801.978524	38269	1				K U W	y	347.433	432.191	5.009	6.000	36.000	n	-	-	n	-	"884.849 156.264 "	""	B	0	0	0	0		0	0	76	y	n	n	n	n	n	n	32	618	500
EVENT	1304712801.993378	38284	1	bounds_remove	missile	None
STATE	1304712802.012598	38304	1				K U W	y	352.685	426.191	5.252	6.000	36.000	n	-	-	n	-	""	""	B	0	0	0	0		0	0	76	y	n	n	n	n	n	n	32	618	500
STATE	1304712802.043786	38336	1				K U W	y	358.180	420.191	5.495	6.000	36.000	n	-	-	n	-	""	""	B	0	0	0	0		0	0	76	y	n	n	n	n	n	n	32	618	499
STATE	1304712802.076479	38368	1				K U W	y	363.918	414.191	5.738	6.000	36.000	n	-	-	n	-	""	""	B	0	0	0	0		0	0	76	y	n	n	n	n	n	n	32	618	499
STATE	1304712802.110700	38402	1				K U W	y	369.898	408.191	5.980	6.000	36.000	n	-	-	n	-	""	""	B	0	0	0	0		0	0	76	y	n	n	n	n	n	n	32	618	499
EVENT	1304712802.124433	38416	1	press	right	None
STATE	1304712802.143492	38435	1				K U W	y	375.898	402.191	6.000	6.000	36.000	n	-	-	n	-	""	""	B	0	0	0	0		0	0	76	y	n	y	n	n	n	n	32	618	499
STATE	1304712802.176300	38468	1				K U W	y	381.898	396.191	6.000	6.000	30.000	n	-	-	n	-	""	""	B	0	0	0	0		0	0	76	y	n	y	n	n	n	n	33	605	452
STATE	1304712802.209331	38501	1				K U W	y	387.898	390.191	6.000	6.000	24.000	n	-	-	n	-	""	""	B	0	0	0	0		0	0	76	y	n	y	n	n	n	n	33	606	451
STATE	1304712802.242191	38534	1				K U W	y	393.898	384.191	6.000	6.000	18.000	n	-	-	n	-	""	""	B	0	0	0	0		0	0	76	y	n	y	n	n	n	n	33	606	451
EVENT	1304712802.256028	38548	1	collide	small_hex	ship
EVENT	1304712802.256219	38548	1	score-	pnts	5
EVENT	1304712802.256289	38548	1	score-	flight	5
STATE	1304712802.275413	38567	1				K U W	y	399.898	378.191	-6.000	-6.000	12.000	n	-	-	n	-	""	""	B	0	0	0	0		0	0	76	y	n	y	n	n	n	n	33	607	452
EVENT	1304712802.289044	38581	1	bonus	target_appears	correct
STATE	1304712802.308368	38600	1				K U W	y	394.196	384.160	-5.702	-5.969	6.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	y	n	n	n	n	33	607	453
STATE	1304712802.341068	38633	1				K U W	y	388.794	390.129	-5.402	-5.969	0.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	y	n	n	n	n	33	608	453
STATE	1304712802.373684	38665	1				K U W	y	383.691	396.129	-5.103	-6.000	354.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	y	n	n	n	n	33	608	453
STATE	1304712802.406693	38698	1				K U W	y	378.881	402.129	-4.810	-6.000	348.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	y	n	n	n	n
STATE	1304712802.439805	38732	1				K U W	y	374.357	408.129	-4.525	-6.000	342.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	y	n	n	n	n	34	633	447
STATE	1304712802.472845	38765	1				K U W	y	370.106	414.129	-4.250	-6.000	336.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	y	n	n	n	n	34	633	444
STATE	1304712802.505814	38798	1				K U W	y	366.116	420.129	-3.991	-6.000	330.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	y	n	n	n	n	34	632	444
STATE	1304712802.538684	38830	1				K U W	y	362.368	426.129	-3.748	-6.000	324.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	y	n	n	n	n	34	632	445
EVENT	1304712802.552701	38844	1	bonus	target_disappears	None
STATE	1304712802.571875	38864	1				K U W	y	358.843	432.129	-3.525	-6.000	318.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	y	n	n	n	n	34	632	446
STATE	1304712802.605009	38897	1				K U W	y	355.519	438.129	-3.324	-6.000	312.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	y	n	n	n	n	34	632	446
EVENT	1304712802.619156	38911	1	release	right	None
STATE	1304712802.638387	38930	1				K U W	y	352.371	444.129	-3.148	-6.000	306.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	n	n	n	n	n
STATE	1304712802.671173	38963	1				K U W	y	349.399	450.129	-2.972	-6.000	306.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	n	n	n	n	n	35	570	497
STATE	1304712802.704185	38996	1				K U W	y	346.604	456.129	-2.795	-6.000	306.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	n	n	n	n	n	n	35	570	498
EVENT	1304712802.718888	39010	1	press	left	None
STATE	1304712802.738166	39029	1				K U W	y	343.985	462.129	-2.619	-6.000	306.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	y	n	n	n	n	n	35	570	498
STATE	1304712802.770054	39061	1				K U W	y	341.567	468.129	-2.418	-6.000	312.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	y	n	n	n	n	n	35	570	498
STATE	1304712802.803061	39094	1				K U W	y	339.371	474.129	-2.195	-6.000	318.000	n	-	-	n	-	""	""	X	0	0	0	0		0	0	76	y	y	n	n	n	n	n	35	570	498
EVENT	1304712802.816825	39108	1	score-	vlcty	7
EVENT	1304712802.816899	39108	1	score-	flight	7
EVENT	1304712802.816976	39108	1	score+	cntrl	6
EVENT	1304712802.817059	39108	1	score+	flight	6
STATE	1304712802.836350	39127	1				K U W	y	337.419	480.129	-1.953	-6.000	324.000	n	-	-	y	200.0	""	""	X	0	0	0	0		0	0	76	y	y	n	n	n	n	n	35	570	498
STATE	1304712802.869405	39160	1				K U W	y	335.726	486.129	-1.693	-6.000	330.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	y	y	n	n	n	n	n
EVENT	1304712802.883210	39174	1	release	thrust	None
STATE	1304712802.902500	39193	1				K U W	y	334.307	492.129	-1.419	-6.000	336.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n
STATE	1304712802.935273	39226	1				K U W	y	332.889	498.129	-1.419	-6.000	342.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n
STATE	1304712802.968169	39259	1				K U W	y	331.470	504.129	-1.419	-6.000	348.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n	36	545	551
STATE	1304712803.001159	39293	1				K U W	y	330.051	510.129	-1.419	-6.000	354.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n	36	544	552
STATE	1304712803.032985	39325	1				K U W	y	328.633	516.129	-1.419	-6.000	0.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n	36	544	552
STATE	1304712803.066016	39358	1				K U W	y	327.214	522.129	-1.419	-6.000	6.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n	36	543	552
STATE	1304712803.098828	39391	1				K U W	y	325.795	528.129	-1.419	-6.000	12.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n	36	543	553
STATE	1304712803.131830	39424	1				K U W	y	324.377	534.129	-1.419	-6.000	18.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n	36	543	554
STATE	1304712803.164685	39456	1				K U W	y	322.958	540.129	-1.419	-6.000	24.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n	36	543	554
STATE	1304712803.197700	39489	1				K U W	y	321.539	546.129	-1.419	-6.000	30.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n	36	543	554
STATE	1304712803.231387	39523	1				K U W	y	320.121	552.129	-1.419	-6.000	36.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n
STATE	1304712803.264318	39556	1				K U W	y	318.702	558.129	-1.419	-6.000	42.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	n	y	n	n	n	n	n
EVENT	1304712803.279072	39571	1	press	thrust	None
STATE	1304712803.298285	39590	1				K U W	y	317.283	564.129	-1.419	-6.000	48.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	y	y	n	n	n	n	n
STATE	1304712803.330291	39622	1				K U W	y	316.041	569.886	-1.242	-5.757	54.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	y	y	n	n	n	n	n
EVENT	1304712803.344341	39636	1	release	left	None
STATE	1304712803.363807	39656	1				K U W	y	314.949	575.383	-1.092	-5.497	60.000	n	-	-	y	220.0	""	""	X	0	0	0	0		0	0	76	y	n	n	n	n	n	n
EVENT	1304712803.377740	39669	1	press	fire	None
EVENT	1304712803.377902	39670	1	bonus	cue_appears	correct
STATE	1304712803.397207	39689	1				K U W	y	314.006	580.621	-0.942	-5.238	60.000	n	-	-	y	220.0	"326.199 555.898 "	""	A	0	0	0	0		0	0	75	y	n	n	y	n	n	n
STATE	1304712803.429548	39721	1				K U W	y	313.214	585.599	-0.792	-4.978	60.000	n	-	-	y	220.0	"336.199 538.577 "	""	A	0	0	0	0		0	0	75	y	n	n	y	n	n	n	37	641	491
EVENT	1304712803.443692	39735	1	release	fire	None
STATE	1304712803.463016	39755	1				K U W	y	312.572	590.317	-0.642	-4.718	60.000	n	-	-	y	220.0	"346.199 521.257 "	""	A	0	0	0	0		0	0	75	y	n	n	n	n	n	n	37	640	492
STATE	1304712803.495878	39788	1				K U W	y	312.079	594.775	-0.492	-4.458	60.000	n	-	-	y	220.0	"356.199 503.936 "	""	A	0	0	0	0		0	0	75	y	n	n	n	n	n	n	37	641	491
STATE	1304712803.528962	39821	1				K U W	y	311.737	598.974	-0.342	-4.198	60.000	n	-	-	y	220.0	"366.199 486.616 "	""	A	0	0	0	0		0	0	75	y	n	n	n	n	n	n	37	641	491
STATE	1304712803.562033	39854	1				K U W	y	311.545	602.912	-0.192	-3.939	60.000	n	-	-	y	220.0	"376.199 469.295 "	""	A	0	0	0	0		0	0	75	y	n	n	n	n	n	n	37	640	491
STATE	1304712803.594820	39887	1				K U W	y	311.502	606.591	-0.042	-3.679	60.000	n	-	-	y	220.0	"386.199 451.975 "	""	A	0	0	0	0		0	0	75	y	n	n	n	n	n	n	37	641	492
STATE	1304712803.627460	39919	1				K U W	y	311.610	610.010	0.108	-3.419	60.000	n	-	-	y	220.0	"396.199 434.654 "	""	A	0	0	0	0		0	0	75	y	n	n	n	n	n	n	37	641	492
EVENT	1304712803.642378	39934	1	bonus	cue_disappears	None
STATE	1304712803.661651	39953	1				K U W	y	311.868	613.169	0.258	-3.159	60.000	n	-	-	y	220.0	"406.199 417.334 "	""	A	0	0	0	0		0	0	75	y	n	n	n	n	n	n	37	641	492
EVENT	1304712803.674286	39966	1	collide	missile_0	fortress
EVENT	1304712803.674418	39966	1	score+	vlner	1
STATE	1304712803.693704	39985	1				K U W	y	312.275	616.069	0.408	-2.899	60.000	n	-	-	y	220.0	""	""	A	0	0	0	1		0	0	75	y	n	n	n	n	n	n	37	641	493
STATE	1304712803.726416	40017	1				K U W	y	312.833	618.708	0.558	-2.640	60.000	n	-	-	y	240.0	""	""	A	0	0	0	1		0	0	75	y	n	n	n	n	n	n	37	640	493
STATE	1304712803.761435	40052	1				K U W	y	313.541	621.088	0.708	-2.380	60.000	n	-	-	y	240.0	""	""	A	0	0	0	1		0	0	75	y	n	n	n	n	n	n	37	640	493
STATE	1304712803.794365	40085	1				K U W	y	314.399	623.208	0.858	-2.120	60.000	n	-	-	y	240.0	""	""	A	0	0	0	1		0	0	75	y	n	n	n	n	n	n	37	640	493
STATE	1304712803.827106	40118	1				K U W	y	315.406	625.068	1.008	-1.860	60.000	n	-	-	y	240.0	""	""	A	0	0	0	1		0	0	75	y	n	n	n	n	n	n	37	639	494
