event_type	system_clock	game_time	current_game	e1	e2	e3	foes	ship_alive	ship_x	ship_y	ship_vel_x	ship_vel_y	ship_orientation	distance	mine_alive	mine_x	mine_y	fortress_alive	fortress_orientation	missile	shell	bonus	score_pnts	score_cntrl	score_vlcty	score_vlner	score_iff	score_intrvl	score_speed	score_shots	score_flight	score_fortress	score_mine	score_bonus	thrust_key	left_key	right_key	fire_key	iff_key	shots_key	pnts_key	configfixation_number	fix_x	fix_y
STATE	1305128570.660525	48473	1				N Q V	y	358.178	455.970	6.000	5.593	36.000	105	n	-	-	y	200.0	""	"50.208 612.577 196.843 564.483 "	Y	0	0	0	8	-	0	0	65	482	-50	50	0	n	n	n	n	n	n	n	42	599	499
STATE	1305128570.693635	48506	1				N Q V	y	364.178	450.377	6.000	5.593	36.000	97	n	-	-	y	200.0	""	"44.970 615.505 191.919 567.913 "	Y	0	0	0	8	-	0	0	65	482	-50	50	0	n	n	n	n	n	n	n	42	598	499
STATE	1305128570.726682	48539	1				N Q V	y	370.178	444.784	6.000	5.593	36.000	89	n	-	-	y	200.0	""	"39.733 618.432 186.996 571.343 "	Y	0	0	0	8	-	0	0	65	482	-50	50	0	n	n	n	n	n	n	n	42	598	499
STATE	1305128570.760048	48572	1				N Q V	y	376.178	439.191	6.000	5.593	36.000	81	n	-	-	y	200.0	""	"34.496 621.360 182.073 574.772 "	Y	0	0	0	8	-	0	0	65	482	-50	50	0	n	n	n	n	n	n	n	42	597	499
STATE	1305128570.793312	48605	1				N Q V	y	382.178	433.598	6.000	5.593	36.000	73	n	-	-	y	200.0	""	"29.259 624.288 177.150 578.202 "	Y	0	0	0	8	-	0	0	65	482	-50	50	0	n	n	n	n	n	n	n	42	597	499
STATE	1305128570.826771	48639	1				N Q V	y	388.178	428.005	6.000	5.593	36.000	65	n	-	-	y	200.0	""	"24.021 627.215 172.227 581.632 "	Y	0	0	0	8	-	0	0	65	482	-50	50	0	n	n	n	n	n	n	n	42	597	499
STATE	1305128570.860155	48672	1				N Q V	y	394.178	422.412	6.000	5.593	36.000	56	n	-	-	y	200.0	""	"18.784 630.143 167.304 585.061 "	Y	0	0	0	8	-	0	0	65	482	-50	50	0	n	n	n	n	n	n	n	42	596	499
STATE	1305128570.892448	48705	1				N Q V	y	400.178	416.819	6.000	5.593	36.000	49	n	-	-	y	200.0	""	"13.547 633.071 162.381 588.491 "	Y	0	0	0	8	-	0	0	65	482	-50	50	0	n	n	n	n	n	n	n	42	596	499
EVENT	1305128570.906468	48719	1	collide	small_hex	ship
EVENT	1305128570.906634	48719	1	score-	pnts	5
EVENT	1305128570.906701	48719	1	score-	flight	5
STATE	1305128570.925996	48738	1				N Q V	y	406.178	411.226	-6.000	-5.593	36.000	41	n	-	-	y	200.0	""	"8.310 635.999 157.457 591.921 "	Y	0	0	0	8	-	0	0	65	477	-50	50	0	n	n	n	n	n	n	n	42	596	499
STATE	1305128570.958975	48771	1				N Q V	y	400.178	416.819	-6.000	-5.593	36.000	49	n	-	-	y	200.0	""	"3.072 638.926 152.534 595.350 "	Y	0	0	0	8	-	0	0	65	477	-50	50	0	n	n	n	n	n	n	n	42	596	499
EVENT	1305128570.972864	48785	1	bounds_remove	shell	None
STATE	1305128570.992454	48805	1				N Q V	y	394.178	422.412	-6.000	-5.593	36.000	56	n	-	-	y	200.0	""	"147.611 598.780 "	Y	0	0	0	8	-	0	0	65	477	-50	50	0	n	n	n	n	n	n	n	42	596	499
EVENT	1305128571.005387	48819	1	fire	fortress	ship
STATE	1305128571.024803	48838	1				N Q V	y	388.178	428.005	-6.000	-5.593	36.000	65	n	-	-	y	200.0	""	"142.688 602.210 437.943 396.229 "	Y	0	0	0	8	-	0	0	65	477	-50	50	0	n	n	n	n	n	n	n	43	614	481
STATE	1305128571.058165	48871	1				N Q V	y	382.178	433.598	-6.000	-5.593	36.000	73	n	-	-	y	200.0	""	"137.765 605.639 432.886 399.458 "	Y	0	0	0	8	-	0	0	65	477	-50	50	0	n	n	n	n	n	n	n	43	614	480
STATE	1305128571.090138	48903	1				N Q V	y	376.178	439.191	-6.000	-5.593	36.000	81	n	-	-	y	200.0	""	"132.842 609.069 427.829 402.687 "	Y	0	0	0	8	-	0	0	65	477	-50	50	0	n	n	n	n	n	n	n	43	615	480
STATE	1305128571.123478	48937	1				N Q V	y	370.178	444.784	-6.000	-5.593	36.000	89	n	-	-	y	200.0	""	"127.919 612.499 422.772 405.916 "	Y	0	0	0	8	-	0	0	65	477	-50	50	0	n	n	n	n	n	n	n	43	615	480
STATE	1305128571.156921	48970	1				N Q V	y	364.178	450.377	-6.000	-5.593	36.000	97	n	-	-	y	200.0	""	"122.995 615.928 417.715 409.145 "	Y	0	0	0	8	-	0	0	65	477	-50	50	0	n	n	n	n	n	n	n	43	615	480
STATE	1305128571.190331	49003	1				N Q V	y	358.178	455.970	-6.000	-5.593	36.000	105	n	-	-	y	200.0	""	"118.072 619.358 412.658 412.374 "	Y	0	0	0	8	-	0	0	65	477	-50	50	0	n	n	n	n	n	n	n	43	616	480
STATE	1305128571.223826	49036	1				N Q V	y	352.178	461.563	-6.000	-5.593	36.000	113	n	-	-	y	200.0	""	"113.149 622.788 407.601 415.603 "	Y	0	0	0	8	-	0	0	65	477	-50	50	0	n	n	n	n	n	n	n	43	616	480
EVENT	1305128571.237773	49050	1	score+	flight	12.1957525252
EVENT	1305128571.237866	49050	1	score-	vlcty	7
EVENT	1305128571.237934	49050	1	score-	flight	7
EVENT	1305128571.238001	49050	1	score+	cntrl	6
EVENT	1305128571.238081	49050	1	score+	flight	6
STATE	1305128571.257553	49070	1				N Q V	y	346.178	467.156	-6.000	-5.593	36.000	121	n	-	-	y	200.0	""	"108.226 626.217 402.544 418.832 "	Y	0	0	0	8	-	0	0	65	488	-50	50	0	n	n	n	n	n	n	n	43	616	480
EVENT	1305128571.271609	49084	1	press	fire	None
EVENT	1305128571.271769	49084	1	bonus	cue_appears	correct
STATE	1305128571.291345	49104	1				N Q V	y	340.178	472.749	-6.000	-5.593	36.000	130	n	-	-	y	200.0	"364.381 453.931 "	"103.303 629.647 397.487 422.061 "	A	0	0	0	8	-	0	0	64	488	-50	50	0	n	n	n	y	n	n	n	43	616	480
STATE	1305128571.322842	49135	1				N Q V	y	334.178	478.342	-6.000	-5.593	36.000	138	n	-	-	y	200.0	"380.561 442.175 "	"98.380 633.077 392.430 425.290 "	A	0	0	0	8	-	0	0	64	488	-50	50	0	n	n	n	y	n	n	n	43	616	480
EVENT	1305128571.337809	49150	1	press	thrust	None
STATE	1305128571.357133	49169	1				N Q V	y	328.178	483.935	-6.000	-5.593	36.000	146	n	-	-	y	200.0	"396.742 430.420 "	"93.456 636.506 387.373 428.519 "	A	0	0	0	8	-	0	0	64	488	-50	50	0	y	n	n	y	n	n	n	43	616	479
STATE	1305128571.388896	49201	1				N Q V	y	322.421	489.352	-5.757	-5.417	36.000	154	n	-	-	y	200.0	"412.922 418.664 "	"88.533 639.936 382.316 431.748 "	A	0	0	0	8	-	0	0	64	488	-50	50	0	y	n	n	y	n	n	n	43	616	480
EVENT	1305128571.403114	49215	1	release	fire	None
EVENT	1305128571.403183	49215	1	collide	missile_0	fortress
EVENT	1305128571.403308	49215	1	score+	vlner	1
STATE	1305128571.422683	49235	1				N Q V	y	316.906	494.592	-5.515	-5.240	36.000	161	n	-	-	y	200.0	""	"83.610 643.366 377.259 434.977 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	y	n	n	n	n	n	n	43	616	480
STATE	1305128571.456202	49268	1				N Q V	y	311.634	499.656	-5.272	-5.064	36.000	169	n	-	-	y	200.0	""	"78.687 646.795 372.202 438.207 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	y	n	n	n	n	n	n	43	616	480
STATE	1305128571.488583	49301	1				N Q V	y	306.605	504.544	-5.029	-4.888	36.000	176	n	-	-	y	200.0	""	"73.764 650.225 367.145 441.436 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	y	n	n	n	n	n	n	43	617	480
STATE	1305128571.521906	49334	1				N Q V	y	301.819	509.255	-4.786	-4.711	36.000	182	n	-	-	y	200.0	""	"68.841 653.655 362.088 444.665 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	y	n	n	n	n	n	n	43	617	480
EVENT	1305128571.535670	49348	1	bonus	cue_disappears	None
STATE	1305128571.555229	49367	1				N Q V	y	297.275	513.790	-4.544	-4.535	36.000	189	n	-	-	y	200.0	""	"63.918 657.084 357.031 447.894 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	y	n	n	n	n	n	n	43	617	480
STATE	1305128571.587863	49400	1				N Q V	y	292.974	518.149	-4.301	-4.359	36.000	195	n	-	-	y	200.0	""	"58.994 660.514 351.974 451.123 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	y	n	n	n	n	n	n	43	617	480
EVENT	1305128571.601895	49414	1	release	thrust	None
STATE	1305128571.621391	49434	1				N Q V	y	288.915	522.331	-4.058	-4.182	36.000	201	n	-	-	y	220.0	""	"54.071 663.944 346.917 454.352 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n	43	616	480
STATE	1305128571.653505	49466	1				N Q V	y	284.857	526.513	-4.058	-4.182	36.000	206	n	-	-	y	220.0	""	"49.148 667.373 341.860 457.581 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n	43	616	480
STATE	1305128571.686742	49499	1				N Q V	y	280.799	530.696	-4.058	-4.182	36.000	212	n	-	-	y	220.0	""	"44.225 670.803 336.803 460.810 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n	43	616	480
STATE	1305128571.719957	49532	1				N Q V	y	276.740	534.878	-4.058	-4.182	36.000	218	n	-	-	y	220.0	""	"39.302 674.233 331.746 464.039 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n	43	616	481
STATE	1305128571.753201	49565	1				N Q V	y	272.682	539.060	-4.058	-4.182	36.000	224	n	-	-	y	220.0	""	"34.379 677.662 326.689 467.268 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n	43	616	481
STATE	1305128571.785734	49598	1				N Q V	y	268.624	543.243	-4.058	-4.182	36.000	230	n	-	-	y	220.0	""	"29.456 681.092 321.632 470.497 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n	43	616	481
STATE	1305128571.818886	49631	1				N Q V	y	264.565	547.425	-4.058	-4.182	36.000	235	n	-	-	y	220.0	""	"24.532 684.522 316.575 473.726 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n
STATE	1305128571.852194	49664	1				N Q V	y	260.507	551.607	-4.058	-4.182	36.000	241	n	-	-	y	220.0	""	"19.609 687.951 311.518 476.955 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n	44	531	548
STATE	1305128571.884824	49697	1				N Q V	y	256.449	555.790	-4.058	-4.182	36.000	247	n	-	-	y	220.0	""	"14.686 691.381 306.461 480.184 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n	44	529	549
STATE	1305128571.918260	49730	1				N Q V	y	252.390	559.972	-4.058	-4.182	36.000	253	n	-	-	y	220.0	""	"9.763 694.811 301.404 483.413 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n	44	528	550
STATE	1305128571.950627	49763	1				N Q V	y	248.332	564.154	-4.058	-4.182	36.000	259	n	-	-	y	220.0	""	"4.840 698.240 296.347 486.642 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n	44	527	550
EVENT	1305128571.964365	49777	1	bounds_remove	shell	None
STATE	1305128571.983757	49796	1				N Q V	y	244.274	568.337	-4.058	-4.182	36.000	265	n	-	-	y	220.0	""	"291.290 489.871 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	n	n	n	n	n	44	526	550
EVENT	1305128571.998499	49811	1	press	right	None
STATE	1305128572.017747	49831	1				N Q V	y	240.215	572.519	-4.058	-4.182	36.000	270	n	-	-	y	220.0	""	"286.233 493.100 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	y	n	n	n	n	44	526	550
STATE	1305128572.049090	49862	1				N Q V	y	236.157	576.701	-4.058	-4.182	30.000	276	n	-	-	y	220.0	""	"281.176 496.329 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	y	n	n	n	n	44	526	550
STATE	1305128572.081418	49895	1				N Q V	y	232.098	580.884	-4.058	-4.182	24.000	282	n	-	-	y	220.0	""	"276.119 499.558 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	y	n	n	n	n
STATE	1305128572.114686	49928	1				N Q V	y	228.040	585.066	-4.058	-4.182	18.000	288	n	-	-	y	220.0	""	"271.062 502.787 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	y	n	n	n	n	45	463	610
STATE	1305128572.147987	49961	1				N Q V	y	223.982	589.248	-4.058	-4.182	12.000	294	n	-	-	y	220.0	""	"266.005 506.016 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	y	n	n	n	n	45	461	612
STATE	1305128572.181130	49994	1				N Q V	y	219.923	593.430	-4.058	-4.182	6.000	299	n	-	-	y	220.0	""	"260.948 509.245 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	n	n	y	n	n	n	n	45	459	613
EVENT	1305128572.195164	50007	1	release	right	None
EVENT	1305128572.195240	50007	1	press	thrust	None
STATE	1305128572.214922	50027	1				N Q V	y	215.865	597.613	-4.058	-4.182	0.000	305	n	-	-	y	220.0	""	"255.891 512.474 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	y	n	n	n	n	n	n	45	458	614
STATE	1305128572.247127	50059	1				N Q V	y	212.107	601.795	-3.758	-4.182	0.000	311	n	-	-	y	220.0	""	"250.834 515.703 "	A	0	0	0	9	-	0	0	64	488	-50	50	0	y	n	n	n	n	n	n	45	457	615
EVENT	1305128572.260285	50072	1	score+	flight	31.6670315801
EVENT	1305128572.260379	50073	1	score-	vlcty	7
EVENT	1305128572.260447	50073	1	score-	flight	7
EVENT	1305128572.260514	50073	1	score+	cntrl	3.0
EVENT	1305128572.260597	50073	1	score+	flight	3.0
STATE	1305128572.280130	50092	1				N Q V	y	208.648	605.977	-3.458	-4.182	0.000	316	n	-	-	y	220.0	""	"245.777 518.932 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	n	n	n	n	n	n	45	455	615
STATE	1305128572.311985	50124	1				N Q V	y	205.490	610.160	-3.158	-4.182	0.000	321	n	-	-	y	220.0	""	"240.720 522.162 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	n	n	n	n	n	n	45	455	616
STATE	1305128572.346033	50158	1				N Q V	y	202.632	614.342	-2.858	-4.182	0.000	326	n	-	-	y	220.0	""	"235.663 525.391 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	n	n	n	n	n	n	45	454	617
STATE	1305128572.379361	50192	1				N Q V	y	200.073	618.524	-2.558	-4.182	0.000	331	n	-	-	y	220.0	""	"230.606 528.620 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	n	n	n	n	n	n	45	453	617
STATE	1305128572.412233	50224	1				N Q V	y	197.815	622.707	-2.258	-4.182	0.000	335	n	-	-	y	220.0	""	"225.549 531.849 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	n	n	n	n	n	n	45	453	617
EVENT	1305128572.426300	50238	1	fire	fortress	ship
STATE	1305128572.445805	50258	1				N Q V	y	195.856	626.889	-1.958	-4.182	0.000	340	n	-	-	y	220.0	""	"220.492 535.078 438.642 397.124 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	n	n	n	n	n	n	45	453	617
EVENT	1305128572.460753	50273	1	press	left	None
STATE	1305128572.480110	50292	1				N Q V	y	194.198	631.071	-1.658	-4.182	0.000	344	n	-	-	y	220.0	""	"215.435 538.307 434.284 401.248 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	y	n	n	n	n	n	45	453	617
STATE	1305128572.511485	50324	1				N Q V	y	192.838	635.222	-1.360	-4.151	6.000	348	n	-	-	y	220.0	""	"210.378 541.536 429.926 405.373 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	y	n	n	n	n	n	46	604	529
STATE	1305128572.544707	50357	1				N Q V	y	191.772	639.311	-1.067	-4.089	12.000	351	n	-	-	y	220.0	""	"205.321 544.765 425.568 409.497 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	y	n	n	n	n	n	46	605	529
STATE	1305128572.577776	50390	1				N Q V	y	190.990	643.307	-0.781	-3.996	18.000	355	n	-	-	y	220.0	""	"200.264 547.994 421.211 413.621 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	y	n	n	n	n	n	46	606	529
STATE	1305128572.611184	50423	1				N Q V	y	190.483	647.180	-0.507	-3.874	24.000	358	n	-	-	y	220.0	""	"195.207 551.223 416.853 417.745 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	y	n	n	n	n	n	46	608	530
STATE	1305128572.643368	50456	1				N Q V	y	190.236	650.904	-0.247	-3.724	30.000	361	n	-	-	y	220.0	""	"190.150 554.452 412.495 421.869 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	y	n	n	n	n	n	46	609	530
STATE	1305128572.676698	50489	1				N Q V	y	190.231	654.452	-0.005	-3.548	36.000	363	n	-	-	y	220.0	""	"185.093 557.681 408.137 425.993 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	y	n	n	n	n	n	46	609	530
STATE	1305128572.710149	50522	1				N Q V	y	190.449	657.799	0.218	-3.347	42.000	365	n	-	-	y	220.0	""	"180.036 560.910 403.779 430.118 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	y	n	n	n	n	n	46	610	530
STATE	1305128572.742339	50555	1				N Q V	y	190.868	660.922	0.419	-3.124	48.000	367	n	-	-	y	220.0	""	"174.979 564.139 399.421 434.242 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	y	n	n	n	n	n	46	610	530
STATE	1305128572.775987	50588	1				N Q V	y	191.464	663.804	0.595	-2.881	54.000	369	n	-	-	y	220.0	""	"169.922 567.368 395.063 438.366 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	y	n	n	n	n	n	46	611	530
EVENT	1305128572.790216	50602	1	release	left	None
STATE	1305128572.809625	50622	1				N Q V	y	192.209	666.425	0.745	-2.621	60.000	371	n	-	-	y	220.0	""	"164.865 570.597 390.705 442.490 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	n	n	n	n	n	n	46	611	530
STATE	1305128572.842340	50655	1				N Q V	y	193.104	668.786	0.895	-2.362	60.000	372	n	-	-	y	220.0	""	"159.808 573.826 386.347 446.614 "	A	0	0	0	9	-	0	0	64	515	-50	50	0	y	n	n	n	n	n	n	46	611	530
EVENT	1305128572.856084	50668	1	press	fire	None
STATE	1305128572.875719	50688	1				N Q V	y	194.150	670.888	1.045	-2.102	60.000	373	n	-	-	y	220.0	"204.354 649.301 "	"154.751 577.055 381.990 450.738 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	y	n	n	n	46	612	530
STATE	1305128572.908179	50720	1				N Q V	y	195.345	672.730	1.195	-1.842	60.000	373	n	-	-	y	220.0	"214.354 631.980 "	"149.694 580.284 377.632 454.863 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	y	n	n	n	46	612	530
STATE	1305128572.940787	50753	1				N Q V	y	196.691	674.312	1.345	-1.582	60.000	373	n	-	-	y	220.0	"224.354 614.660 "	"144.637 583.513 373.274 458.987 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	y	n	n	n	46	612	530
EVENT	1305128572.955050	50767	1	release	fire	None
STATE	1305128572.974467	50787	1				N Q V	y	198.186	675.634	1.495	-1.322	60.000	373	n	-	-	y	220.0	"234.354 597.339 "	"139.580 586.742 368.916 463.111 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	n	n	n	n	46	613	530
STATE	1305128573.007907	50821	1				N Q V	y	199.831	676.697	1.645	-1.062	60.000	373	n	-	-	y	220.0	"244.354 580.019 "	"134.523 589.971 364.558 467.235 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	n	n	n	n	46	613	530
STATE	1305128573.040418	50854	1				N Q V	y	201.627	677.500	1.795	-0.803	60.000	373	n	-	-	y	220.0	"254.354 562.698 "	"129.466 593.200 360.200 471.359 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	n	n	n	n	46	613	530
STATE	1305128573.072776	50886	1				N Q V	y	203.572	678.042	1.945	-0.543	60.000	372	n	-	-	y	220.0	"264.354 545.378 "	"124.409 596.429 355.842 475.483 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	n	n	n	n	46	613	530
STATE	1305128573.106025	50919	1				N Q V	y	205.667	678.325	2.095	-0.283	60.000	371	n	-	-	y	220.0	"274.354 528.057 "	"119.352 599.658 351.484 479.608 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	n	n	n	n	46	613	530
STATE	1305128573.139451	50953	1				N Q V	y	207.913	678.349	2.245	-0.023	60.000	369	n	-	-	y	220.0	"284.354 510.737 "	"114.295 602.887 347.126 483.732 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	n	n	n	n	46	613	530
STATE	1305128573.172995	50986	1				N Q V	y	210.308	678.112	2.395	0.237	60.000	368	n	-	-	y	220.0	"294.354 493.416 "	"109.238 606.117 342.769 487.856 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	n	n	n	n	46	613	530
STATE	1305128573.206510	51019	1				N Q V	y	212.853	677.616	2.545	0.496	60.000	366	n	-	-	y	220.0	"304.354 476.096 "	"104.181 609.346 338.411 491.980 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	n	n	n	n	46	613	530
STATE	1305128573.239816	51052	1				N Q V	y	215.549	676.860	2.695	0.756	60.000	363	n	-	-	y	220.0	"314.354 458.775 "	"99.124 612.575 334.053 496.104 "	A	0	0	0	9	-	0	0	63	515	-50	50	0	y	n	n	n	n	n	n	46	613	530
EVENT	1305128573.253640	51066	1	fire	fortress	ship
EVENT	1305128573.253708	51066	1	spawn	mine	None
EVENT	1305128573.253966	51066	1	new_mine	friend	None
STATE	1305128573.273631	51086	1				N Q V	y	218.394	675.844	2.845	1.016	60.000	361	y	819.006	665.498	y	220.0	"324.354 441.455 "	"94.067 615.804 329.695 500.228 439.269 397.699 "	A	0	0	0	9	L	0	0	63	515	-50	50	0	y	n	n	n	n	n	n	46	613	530
EVENT	1305128573.286950	51099	1	score+	flight	35.8317881212
EVENT	1305128573.287072	51099	1	score+	vlcty	7
EVENT	1305128573.287179	51099	1	score+	flight	7
EVENT	1305128573.287285	51099	1	score+	cntrl	3.0
EVENT	1305128573.287391	51100	1	score+	flight	3.0
STATE	1305128573.306803	51119	1				N Q V	y	221.389	674.568	2.995	1.276	60.000	358	y	816.006	665.544	y	220.0	"334.354 424.134 "	"89.010 619.033 325.337 504.353 435.538 402.397 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	46	613	530
STATE	1305128573.339547	51152	1				N Q V	y	224.535	673.032	3.145	1.536	60.000	355	y	813.006	665.582	y	220.0	"344.354 406.814 "	"83.953 622.262 320.979 508.477 431.806 407.096 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	46	613	530
STATE	1305128573.373155	51185	1				N Q V	y	227.830	671.237	3.295	1.795	60.000	351	y	810.007	665.611	y	220.0	"354.354 389.493 "	"78.896 625.491 316.621 512.601 428.075 411.795 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	46	613	530
STATE	1305128573.405766	51218	1				N Q V	y	231.275	669.182	3.445	2.055	60.000	347	y	807.007	665.629	y	220.0	"364.354 372.173 "	"73.839 628.720 312.263 516.725 424.344 416.494 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	46	613	531
STATE	1305128573.439171	51251	1				N Q V	y	234.871	666.867	3.595	2.315	60.000	343	y	804.007	665.636	y	220.0	"374.354 354.852 "	"68.782 631.949 307.905 520.849 420.613 421.192 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	46	613	531
STATE	1305128573.471636	51284	1				N Q V	y	238.616	664.292	3.745	2.575	60.000	339	y	801.007	665.629	y	220.0	"384.354 337.532 "	"63.725 635.178 303.548 524.973 416.881 425.891 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	46	613	531
STATE	1305128573.505428	51318	1				N Q V	y	242.512	661.457	3.895	2.835	60.000	335	y	798.007	665.606	y	220.0	"394.354 320.211 "	"58.668 638.407 299.190 529.098 413.150 430.590 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n
STATE	1305128573.537921	51350	1				N Q V	y	246.557	658.363	4.045	3.094	60.000	330	y	795.007	665.567	y	220.0	"404.354 302.891 "	"53.611 641.636 294.832 533.222 409.419 435.288 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	47	533	586
EVENT	1305128573.552806	51365	1	press	right	None
STATE	1305128573.572235	51384	1				N Q V	y	250.752	655.008	4.195	3.354	60.000	324	y	792.008	665.509	y	220.0	"414.354 285.570 "	"48.554 644.865 290.474 537.346 405.688 439.987 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	y	n	n	n	n	47	534	587
STATE	1305128573.603547	51416	1				N Q V	y	255.124	651.411	4.372	3.597	54.000	319	y	789.009	665.430	y	220.0	"424.354 268.250 "	"43.497 648.094 286.116 541.470 401.956 444.686 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	y	n	n	n	n	47	533	586
STATE	1305128573.636829	51449	1				N Q V	y	259.696	647.592	4.572	3.820	48.000	313	y	786.010	665.329	y	220.0	"434.354 250.929 "	"38.440 651.323 281.758 545.594 398.225 449.384 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	y	n	n	n	n	47	534	587
EVENT	1305128573.650923	51463	1	release	right	None
STATE	1305128573.670641	51483	1				N Q V	y	264.492	643.571	4.795	4.021	42.000	307	y	783.013	665.204	y	220.0	"444.354 233.609 "	"33.383 654.552 277.400 549.719 394.494 454.083 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	47	534	587
STATE	1305128573.703291	51515	1				N Q V	y	269.510	639.350	5.018	4.221	42.000	301	y	780.017	665.053	y	220.0	"454.354 216.288 "	"28.326 657.781 273.042 553.843 390.763 458.782 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	47	533	587
STATE	1305128573.735645	51548	1				N Q V	y	274.751	634.927	5.241	4.422	42.000	294	y	777.022	664.874	y	220.0	"464.354 198.968 "	"23.268 661.010 268.684 557.967 387.031 463.481 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	47	533	586
STATE	1305128573.768983	51581	1				N Q V	y	280.215	630.305	5.464	4.623	42.000	287	y	774.029	664.666	y	220.0	"474.354 181.647 "	"18.211 664.239 264.326 562.091 383.300 468.179 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	47	533	586
STATE	1305128573.802317	51614	1				N Q V	y	285.903	625.481	5.687	4.824	42.000	280	y	771.039	664.426	y	220.0	"484.354 164.327 "	"13.154 667.468 259.969 566.215 379.569 472.878 "	A	0	0	0	9	L	0	0	63	560	-50	50	0	y	n	n	n	n	n	n	47	533	586
